"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"51","2438",122,123466.5,1012.02049180328,106.382465263118,1043.8893442623,14917.0504344702,122.270905200575,40.1918589795222,32.7741877759089,0.719491616900923,0.969521459986973,35.8452019606788,0.818553751544124,"Ta07773","Oa083AA087156_seed_lot",1.8552,0.432,NA,0.2569,2.2872,0.2569,474.892954456987
"52","2439",133,85494,642.812030075188,201.997642889636,664.458646616541,13004.1821228266,97.7758054347863,33.9456289908043,24.3391998692563,0.701007268471506,0.965870377566761,28.2028522290085,0.726663397165213,"Ta06818","Oa054AA086329_seed_lot",1.5948,0.1544,NA,NA,1.7492,0.1544,861.39896373057
"53","2440",87,71151,817.827586206897,61.4590914985471,840.413793103448,9591.48331129551,110.246934612592,38.0716452543763,27.8191996168816,0.718380709309899,0.973161791656954,32.2462268009272,0.733564965483313,"Ta07130","Oa065AA086649_seed_lot",3.375,0.1561,NA,NA,3.5311,0.1561,557.335041639974
"54","2441",85,67115,789.588235294118,124.13563474009,814.588235294118,9180.74824857712,108.008802924437,35.8593971701229,28.6438965741326,0.713466861814444,0.969237475232908,31.6007667116918,0.801642198422028,"Ta06864","Oa054AA086341_seed_lot",2.4277,0.1351,NA,NA,2.5628,0.1351,629.163582531458
"55","2442",143,62974,440.377622377622,191.168213818586,455.353146853147,11393.51187253,79.6749081995104,27.3197384680901,20.5221211893575,0.69825315057341,0.964378230521061,23.0986456089743,0.760430794466189,"Ta07124","Oa065AA086649_seed_lot",5.1546,0.1866,NA,0.1099,5.3412,0.1099,1301.18289353958
"56","2443",105,58313,555.361904761905,161.971158627412,574.142857142857,9462.42948639393,90.1183760608946,29.8720843178885,23.931988679795,0.699391976562512,0.965774778572756,26.2765920454988,0.802194344043189,"Ta06855","Oa054AA086341_seed_lot",0.5606,0.2002,NA,0.1135,0.7608,0.1135,925.11013215859
"57","2444",186,79451,427.155913978495,225.595170526401,441.166666666667,14391.8187633753,77.375369695566,26.1595558145995,20.3686160528532,0.704410004331511,0.96597925079433,22.5508958420947,0.785985541601507,"Ta07045","Oa062AA086548_seed_lot",2.3762,0.1313,NA,NA,2.5075,0.1313,1416.60319878142
"58","2445",69,52835.5,765.731884057971,112.48103041736,786.31884057971,7279.00693047047,105.492854064789,35.7908874732861,27.5465522710828,0.71882786356916,0.973438800131973,31.0791400458574,0.771590286288648,"Ta07034","Oa062AA086548_seed_lot",1.3357,0.1184,NA,NA,1.4541,0.1184,582.77027027027
"59","2446",78,56626.5,725.980769230769,89.5736815731576,749.814102564103,8100.41817331314,103.851515042476,34.5801382798415,27.4334925382565,0.71064833346153,0.968087683054247,30.347212399508,0.796232716894393,"Ta06857","Oa054AA086341_seed_lot",5.5746,0.1056,NA,NA,5.6802,0.1056,738.636363636364
"60","2447",116,85364.5,735.900862068965,90.4685441328158,757.405172413793,12048.9790384769,103.870508952387,34.602382084419,27.5242518720956,0.719586399093911,0.971742203911173,30.5553332167216,0.799156162709305,"Ta07066","Oa063AA086592_seed_lot",0.9514,0.3148,NA,0.1687,1.2662,0.1687,687.611144042679
"61","2448",122,132062,1082.47540983607,238.022846431565,1120.70901639344,15544.1946591139,127.411431632081,43.1281831928941,32.4569999976236,0.710481681648047,0.965044159369339,36.8718953286935,0.756572092802582,"Ta07848","Oa085AA087204_seed_lot",0.746,0.4172,NA,0.2721,1.1632,0.2721,448.364571848585
"62","2449",105,78827,750.733333333333,85.6118832363945,770.166666666667,10930.9088380337,104.103893695559,34.0299681527274,28.5772907983689,0.729887423571038,0.974920910433735,30.8705920103506,0.842516935891393,"Ta07064","Oa063AA086592_seed_lot",2.2535,0.3887,NA,0.1733,2.6422,0.1733,605.885747259088
"63","2450",129,140587.5,1089.82558139535,118.677965835511,1121.4496124031,16345.7206976414,126.711013160011,42.3296784097834,33.2590268452962,0.718204332963685,0.97183165615424,37.1908949486128,0.786788402691612,"Ta07851","Oa085AA087204_seed_lot",6.7018,0.4286,NA,0.3163,7.1304,0.3163,407.840657603541
"64","2451",122,67724,555.114754098361,324.049301083313,577.44262295082,10963.1199541092,89.8616389681081,31.5722617008647,21.9552164468609,0.681943911447387,0.958685378380425,25.5356485943699,0.699080941436702,"Ta07849","Oa085AA087204_seed_lot",1.6887,0.1649,NA,0.1087,1.8536,0.1087,1122.35510579577
"65","2452",106,63216.5,596.382075471698,50.438767775383,612.283018867925,9829.89246940613,92.7348346170389,30.1445762526314,25.7198867258036,0.725209330288175,0.974034413860958,27.5314791206372,0.855272753230651,"Ta06861","Oa054AA086341_seed_lot",1.237,0.2124,NA,0.131,1.4494,0.131,809.160305343511
"66","2453",111,85995,774.72972972973,86.0316480822289,797.563063063063,11861.6581794024,106.861785400021,35.6646366119385,28.270612029342,0.719016656346673,0.971451471207251,31.3562102544464,0.795298192395553,"Ta06862","Oa054AA086341_seed_lot",1.8013,0.2769,NA,0.1759,2.0782,0.1759,631.040363843093
"67","2454",129,83050,643.798449612403,71.5661985774536,662.104651162791,12438.442013979,96.422031116116,31.0630262803662,26.9359918195148,0.723606955984635,0.972156623943362,28.5787398592372,0.868499185602038,"Ta06863","Oa054AA086341_seed_lot",0.9302,0.153,NA,NA,1.0832,0.153,843.137254901961
"68","2455",98,77952.5,795.433673469388,86.8821526093628,820.954081632653,10700.6661980152,109.190471408319,37.5968202084911,27.4936155397065,0.707287058251924,0.968119453148406,31.7657264161622,0.734959541393304,"Ta06822","Oa054AA086329_seed_lot",3.7449,0.2216,NA,0.1606,3.9665,0.1606,610.211706102117
"69","2456",25,12571.5,502.86,270.670445375922,518.7,2080.10885441303,83.2043541765213,28.6403610992432,21.3509502792358,0.700428945954646,0.965446047556767,24.2487012139395,0.755346274496073,"Ta06819","Oa054AA086329_seed_lot",5.9861,0.0221,NA,NA,6.0082,0.0221,1131.22171945701
"70","2457",97,65431,674.546391752577,185.630977491779,697.190721649485,9613.19903981686,99.10514474038,33.1499267853412,26.1380181263403,0.718497386028615,0.968002393347539,29.045108866965,0.792627580488386,"Ta07042","Oa062AA086548_seed_lot",1.623,0.136,NA,NA,1.759,0.136,713.235294117647
"71","2458",116,78384.5,675.728448275862,89.9126724211834,693.512931034483,11464.3962079287,98.8310017924884,32.5129893730427,26.8696929545238,0.725142006858351,0.973037916038554,29.2443706497853,0.8278024880266,"Ta07033","Oa062AA086548_seed_lot",5.3797,0.4133,NA,0.1664,5.793,0.1664,697.115384615385
"72","2459",167,44416,265.964071856287,155.81002458646,280.038922155689,10531.7919609547,63.0646225206866,22.0113736912162,15.6844121767375,0.658816229271219,0.95119331320823,17.8047387236654,0.725562879513192,"Ta06891","Oa055AA086362_seed_lot",1.088,0.0538,NA,NA,1.1418,0.0538,3104.08921933086
"73","2460",82,57932,706.487804878049,94.3487415635637,726.908536585366,8401.99890565872,102.463401288521,35.3568119188634,25.8831404941838,0.714615918664861,0.97195362058889,29.9290054274473,0.734278951138185,"Ta07395","Oa072AA086830_seed_lot",3.3629,0.1244,NA,NA,3.4873,0.1244,659.163987138264
"74","2461",142,53077.5,373.785211267606,230.10439658086,392.595070422535,10481.9513455629,73.81655877157,25.4381435353991,18.5204094833052,0.664385157568471,0.944425682382697,20.8072832730387,0.733764949407533,NA,NA,2.3818,0.0846,NA,NA,2.4664,0.0846,1678.48699763593
"75","2462",161,105995,658.354037267081,87.5000649955393,677.245341614907,15882.7043159008,98.6503373658435,33.8456759837844,25.2460342075514,0.713991514630808,0.972311393248204,28.8908934044385,0.747913697868193,"Ta07040","Oa062AA086548_seed_lot",1.5713,0.3584,NA,0.2163,1.9297,0.2163,744.336569579288
"76","2463",127,116283,915.614173228346,86.8707119297183,942.740157480315,14734.1316025257,116.016784271856,38.5852102444867,30.8244906147634,0.725400626099874,0.971344741269979,34.1036994896925,0.801551995425391,"Ta07846","Oa085AA087204_seed_lot",0.4593,0.4028,NA,0.2609,0.8621,0.2609,486.776542736681
"77","2464",90,69877.5,776.416666666667,48.9347335342435,801.688888888889,9874.66202604771,109.718466956086,39.8739046308729,25.2566008885702,0.697183503987433,0.968489611833935,31.4259127503018,0.635875012924697,"Ta07396","Oa072AA086830_seed_lot",1.7339,0.1824,NA,0.1419,1.9163,0.1419,634.249471458774
"78","2465",135,102761,761.192592592593,77.9400119778596,782.492592592593,14355.3376671076,106.335834571167,36.5803350801821,26.967711936103,0.715192096672627,0.972695101244532,31.0899459721473,0.741159955810252,"Ta07412","Oa072AA086848_seed_lot",5.628,0.3093,NA,0.2021,5.9373,0.2021,667.986145472538
"79","2466",123,88995,723.536585365854,69.5014202806791,744.382113821138,12720.0399971008,103.414959326023,35.026523109374,26.7534951155748,0.719457836362886,0.971980402365001,30.316648933454,0.765691169276415,"Ta07414","Oa072AA086848_seed_lot",2.0559,0.1834,NA,NA,2.2393,0.1834,670.665212649945
"80","2467",61,42425,695.491803278689,122.080830183779,715.77868852459,6155.27988111973,100.90622755934,34.3061558144991,26.1025868712879,0.714759820942461,0.971276701813944,29.5858594384422,0.762347031080693,"Ta07417","Oa072AA086848_seed_lot",10.7383,0.2405,NA,0.0846,10.9788,0.0846,721.040189125296
"81","2468",95,70317,740.178947368421,141.109036529804,761.036842105263,9879.87522864342,103.998686617299,35.1390171251799,27.1982898511385,0.720597524554275,0.972622698317103,30.5715396633071,0.777623851946352,"Ta07604","Oa077AA086984_seed_lot",2.3987,0.6894,NA,0.154,3.0881,0.154,616.883116883117
"82","2469",53,25894,488.566037735849,238.703832381497,504.877358490566,4421.69793689251,83.428262960236,28.5634745471882,21.3846725607818,0.703320299749326,0.965766589474228,24.2093215665268,0.763612125899622,"Ta07424","Oa072AA086848_seed_lot",3.8507,0.0454,NA,NA,3.8961,0.0454,1167.40088105727
"83","2470",131,125403.5,957.278625954198,193.816856061288,986.927480916031,15577.0058422089,118.908441543579,40.7834589426754,30.0722969761332,0.709533797650992,0.96821018609344,34.6165449693149,0.734760558671305,"Ta07422","Oa072AA086848_seed_lot",7.8632,0.7102,NA,0.2713,8.5734,0.2713,482.860302248433
"84","2472",142,145349.5,1023.58802816901,122.266542620258,1053.97535211268,17471.5095765591,123.038799834923,41.0681718906886,32.3614529891753,0.724186629204269,0.971270577940614,36.0296418960237,0.790733918554828,"Ta07756","Oa083AA087145_seed_lot",0.7549,0.9191,NA,0.3255,1.674,0.3255,436.251920122888
"85","2473",17,16353.5,961.970588235294,113.206734366302,987.441176470588,2016.25098979473,118.60299939969,39.2576148089241,31.6123116437127,0.726211439388957,0.974144074598852,34.9372959068598,0.80892895009219,"Ta07755","Oa083AA087145_seed_lot",0.0324,0,NA,NA,0.0324,0.0324,524.691358024691
"86","2474",5,3426.5,685.3,138.183573553444,705.5,500.031525015831,100.006305003166,33.3199085235596,26.6463790893555,0.733067597153804,0.971578839418713,29.4214113360451,0.808012602452195,"Ta07232","Oa069AA086743_seed_lot",0.0113,0.0064,NA,NA,0.0177,0.0064,781.25
"87","2476",23,14478.5,629.5,132.126574988463,649.108695652174,2202.61852109432,95.7660226562749,32.2654233186141,25.0362791600435,0.70436744520323,0.967315721388914,28.0309934232614,0.769714649799741,"Ta07598","Oa077AA086984_seed_lot",0.078,0.0282,NA,NA,0.1062,0.0282,815.602836879433
"88","2480",80,48465.5,605.81875,204.366375577716,627.3625,7592.94804859161,94.9118506073952,32.8541085720062,23.5800806760788,0.689866555116523,0.963942171373643,27.3101532597332,0.725310573070463,"Ta07229","Oa069AA086743_seed_lot",0.175,0.0972,NA,NA,0.2722,0.0972,823.045267489712
"89","2481",161,159689,991.857142857143,105.224216387131,1024.46273291925,19621.1474300623,121.870480932064,41.1157067577291,31.3667309210167,0.712527493403938,0.96824182428597,35.4851307743764,0.764751127178653,"Ta07435","Oa073AA086869_seed_lot",5.8951,0.8078,NA,0.336,6.7029,0.336,479.166666666667
"90","2483",133,105311.5,791.815789473684,106.053168371016,814.830827067669,14401.9234513044,108.285138731612,36.990172809228,27.6662417963931,0.71624574694078,0.971701277640299,31.6850495117407,0.750370479107829,"Ta07429","Oa073AA086869_seed_lot",3.224,0.4107,NA,0.2169,3.6347,0.2169,613.185799907792
"91","2483",100,78572,785.72,123.889497846943,808.405,10773.2519900799,107.732519900799,36.8585458755493,27.4989814853668,0.71348882651063,0.97056808103627,31.5097444282574,0.747310177700422,"Ta07429","Oa073AA086869_seed_lot",3.224,0.4107,NA,0.2169,3.6347,0.2169,461.041954817888
"92","2485",96,65102,678.145833333333,139.133955079773,698.53125,9560.8315114975,99.5919949114323,33.2171134750048,26.435464600722,0.721247993529547,0.970653799855572,29.2419079119736,0.800420557066352,"Ta07438","Oa073AA086869_seed_lot",0.9385,0.2562,NA,0.1356,1.1947,0.1356,707.964601769911
"93","2486",83,59104.5,712.102409638554,174.80336965546,739.632530120482,8570.63346612453,103.260644170175,35.3294461606497,25.9582204531474,0.685471866567438,0.951668068871414,29.6891640326607,0.730939125284644,"Ta07419","Oa072AA086848_seed_lot",4.9259,0.1249,NA,NA,5.0508,0.1249,664.53162530024
"94","2487",14,10239.5,731.392857142857,147.700864349774,756.821428571429,1463.55041921139,104.539315657956,35.4296691077096,26.8404456547328,0.708225314517903,0.966098340144366,30.3866289494352,0.75988909688142,"Ta07242","Oa069AA086743_seed_lot",0.012,0.0229,NA,NA,0.0349,0.0229,611.353711790393
"95","2488",111,99448.5,895.932432432432,77.7182114637258,918.153153153153,12687.9394872189,114.305761146116,38.2425393113145,30.2757872504157,0.731342023993117,0.975753660669743,33.741383376225,0.793478447556937,"Ta07430","Oa073AA086869_seed_lot",1.5999,0.6225,NA,0.2122,2.2224,0.2122,523.091423185674
"96","2489",108,80381.5,744.273148148148,110.881606984958,766.981481481482,11332.5139529705,104.930684749727,35.7886221143934,26.9335146789198,0.717568157471408,0.970802365497406,30.6464135688724,0.754550743516412,"Ta07432","Oa073AA086869_seed_lot",3.2532,0.3828,NA,0.176,3.636,0.176,613.636363636364
"97","2491",156,146835,941.25,229.092906213657,975.163461538462,18670.834600091,119.68483718007,41.6438545080332,29.1701009518061,0.696286613936372,0.964743525613874,34.2764972369878,0.706119892482588,"Ta07228","Oa068AA086730_seed_lot",5.1456,0.6144,NA,0.2905,5.76,0.2905,537.005163511188
"98","2492",151,103493,685.384105960265,122.697751184345,706.324503311258,15121.8616073132,100.144778856379,33.9783987777912,25.9760676598707,0.709372498603716,0.968532147542233,29.3309196405617,0.764323577757044,"Ta07425","Oa073AA086869_seed_lot",4.7173,0.2681,NA,0.2135,4.9854,0.2135,707.259953161593
"99","2493",125,97475,779.8,112.305620604469,802.192,13384.8238255978,107.078590604782,35.8633808135986,28.2362879180908,0.720158941579997,0.971540678780788,31.409209432469,0.78801841837562,"Ta07434","Oa073AA086869_seed_lot",7.6686,0.4674,NA,0.2084,8.136,0.2084,599.808061420345
"100","2494",64,50896.5,795.2578125,101.93115448898,818.6875,6925.78658735752,108.215415427461,36.2954687476158,28.3698481321335,0.714221520773104,0.971401156890559,31.7585230757357,0.784651137417619,"Ta07595","Oa077AA086984_seed_lot",2.0733,0.1076,NA,NA,2.1809,0.1076,594.795539033457
"101","2495",94,72294.5,769.090425531915,89.0523273368981,792.106382978723,10204.0001193285,108.553192758814,39.0523827329595,25.5177797155177,0.703566607611146,0.970951293844771,31.2399109649039,0.657790671273405,"Ta07413","Oa072AA086848_seed_lot",2.3911,0.1376,NA,NA,2.5287,0.1376,683.139534883721
"102","2496",65,43609,670.907692307692,220.41843893185,689.892307692308,6379.78954553604,98.1506083928622,34.0149446634146,24.6740458268386,0.69692084753833,0.966802470979377,28.5522876705081,0.720135289680899,"Ta07606","Oa077AA086984_seed_lot",3.0391,0.0835,NA,NA,3.1226,0.0835,778.443113772455
"103","2497",126,117586.5,933.22619047619,199.955501121053,963.166666666667,14838.1387501955,117.763005953933,39.9400164740426,30.0847320632329,0.705707104270122,0.965659554843572,34.1648353275656,0.755320509989655,"Ta07610","Oa079AA087021_seed_lot",3.6835,0.5756,NA,0.2571,4.2591,0.2571,490.081680280047
"104","2498",80,58459,730.7375,81.5832251543311,751.075,8291.65576791763,103.64569709897,35.2043771743774,26.8060898900032,0.716966464671254,0.972820571116661,30.446465897567,0.761648556856753,"Ta07603","Oa077AA086984_seed_lot",1.2378,0.1188,NA,NA,1.3566,0.1188,673.400673400673
"105","2499",147,128979.5,877.41156462585,161.896780289427,902.037414965986,16606.0638434887,112.966420704005,37.2761597536048,30.3430194238416,0.718929824441257,0.972374284252913,33.2498320514509,0.815416972070231,"Ta07593","Oa077AA086984_seed_lot",0.2898,0.2745,NA,NA,0.5643,0.2745,535.51912568306
"106","2500",92,65793.5,715.146739130435,190.691562967668,736.961956521739,9459.35841870308,102.819113246773,36.2967176644698,24.9275471179382,0.693915846115663,0.966318845527528,29.6881402341461,0.686551901158151,"Ta07038","Oa062AA086548_seed_lot",3.8196,0.1314,NA,NA,3.951,0.1314,700.152207001522
"107","2501",97,73755.5,760.365979381443,149.251439751988,779.876288659794,10157.9168593884,104.720792364828,34.6029313667533,28.3066256611618,0.726805619680709,0.973988932055742,30.9274257799375,0.820211738641207,"Ta06649","K1801_R8_C25_Ta04603_seed_lot",2.6387,0.1518,NA,NA,2.7905,0.1518,638.998682476943
"108","2502",97,78833,812.711340206186,116.578117475909,833.546391752577,10539.6296238899,108.65597550402,36.2000837227733,29.0208649389523,0.725768106603442,0.975060751416196,32.0854881277069,0.807779214805285,"Ta06646","K1801_R8_C25_Ta04603_seed_lot",0.5848,0.1691,NA,NA,0.7539,0.1691,573.625073920757
"109","2503",24,18458.5,769.104166666667,269.230424146737,789.875,2526.24088442326,105.260036850969,34.8306521574656,28.2174544731776,0.720166032129619,0.972182213965025,30.856600407131,0.810881544318882,"Ta06608","K1801_R7_C44_Ta04446_seed_lot",0.4295,0.0435,NA,NA,0.473,0.0435,551.724137931035
"110","2504",122,124350.5,1019.26639344262,116.552991963508,1054.05737704918,15117.359087348,123.912779404492,41.6409644767886,31.9995471454058,0.709750369776341,0.966930100541409,35.9617933631998,0.770364631526341,"Ta06753","Oa051AA086243_seed_lot",9.4205,0.7373,NA,NA,10.1578,0.7373,165.468601654686
"111","2514",123,101335.5,823.865853658537,103.51872946023,845.491869918699,13476.2624275684,109.563109167223,36.2783287172395,29.4346315492459,0.726943078028141,0.973830167296429,32.3207145018396,0.815517164681143,"Ta06406","K1801_R2_C27_Ta04561_seed_lot",1.0455,0.2888,NA,0.2069,1.3343,0.2069,594.490091831803
"112","2516",35,27094,774.114285714286,97.9758437901229,794.742857142857,3720.79635751247,106.308467357499,35.2977971213204,28.3396204267229,0.724056648006887,0.973700245564285,31.3239305822174,0.804408941048099,"Ta06714","K1801_R9_C33_Ta04587_seed_lot",2.9392,0.0559,NA,NA,2.9951,0.0559,626.118067978533
"113","2517",69,43666.5,632.847826086957,182.319941480303,651.202898550725,6552.115452528,94.9581949641739,31.3900893391043,25.5481005544248,0.713990763113444,0.969541917654472,27.9454446626118,0.816994861324669,"Ta06501","K1801_R5_C20_Ta04476_seed_lot",0.2635,0.081,NA,NA,0.3445,0.081,851.851851851852
"114","2518",34,25841.5,760.044117647059,85.7086650659061,779.25,3560.18618440628,104.711358364891,34.4489093107336,28.5106571421904,0.73263427070885,0.975384954295721,31.0588153020102,0.830212740866715,"Ta06502","K1801_R5_C20_Ta04476_seed_lot",2.3366,0.0539,NA,NA,2.3905,0.0539,630.797773654916
"115","2519",59,46186,782.813559322034,98.9267361400329,801.508474576271,6262.59359371662,106.14565413079,34.8493052337129,29.0078681040618,0.73394231161492,0.976562596116194,31.5071711526746,0.834614635858986,"Ta06655","K1801_R8_C32_Ta04768_seed_lot",1.0768,0.1011,NA,NA,1.1779,0.1011,583.580613254204
